tempmax_min,tempmax_max,tempmax_mean,tempmin_min,tempmin_max,tempmin_mean,temp_min,temp_max,temp_mean,feelslikemax_min,feelslikemax_max,feelslikemax_mean,feelslikemin_min,feelslikemin_max,feelslikemin_mean,feelslike_min,feelslike_max,feelslike_mean,dew_min,dew_max,dew_mean,precip_min,precip_max,precip_mean,precipprob_min,precipprob_max,precipprob_mean,precipcover_min,precipcover_max,precipcover_mean,snow_min,snow_max,snow_mean,snowdepth_min,snowdepth_max,snowdepth_mean,windgust_min,windgust_max,windgust_mean,windspeed_min,windspeed_max,windspeed_mean,winddir_min,winddir_max,winddir_mean,sealevelpressure_min,sealevelpressure_max,sealevelpressure_mean,humidity_min,humidity_max,humidity_mean,cloudcover_min,cloudcover_max,cloudcover_mean,visibility_min,visibility_max,visibility_mean,sunrise_min,sunrise_max,sunrise_mean,sunset_min,sunset_max,sunset_mean,moonphase_min,moonphase_max,moonphase_mean,conditions_<lambda>,sunlight_duration_min,sunlight_duration_max,sunlight_duration_mean,uvindex_min,uvindex_max,uvindex_mean,solarradiation_min,solarradiation_max,solarradiation_mean,solarenergy_min,solarenergy_max,solarenergy_mean,severerisk_min,severerisk_max,severerisk_mean,Active Energy (kWh)_sum,month
22.4,29.0,24.225,12.2,16.0,15.229166666666666,19.0,20.3,19.495833333333334,22.4,28.7,24.15833333333333,12.2,16.0,15.229166666666666,19.0,20.3,19.495833333333334,12.7,16.2,15.579166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,55.8,46.145833333333336,13.0,33.5,27.90416666666667,274.6,335.9,324.56666666666666,1016.4,1017.5,1017.3291666666668,65.4,84.1,79.72916666666667,16.5,46.3,39.208333333333336,9.2,24.1,13.370833333333332,6.316666666666666,6.4,6.366666666666666,20.916666666666668,20.983333333333334,20.95,0.16,0.16,0.16,2,874.3,876.4833333333333,875.2624999999999,9.0,10.0,9.25,266.2,343.3,294.0125,23.1,29.8,25.34166666666667,10.0,10.0,10.0,4569416.614114697,7.709677419354839
22.4,25.9,23.375,12.0,14.8,13.75,17.4,19.2,18.704166666666666,22.4,25.9,23.375,12.0,14.8,13.75,17.4,19.2,18.704166666666666,11.4,15.3,14.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,70.9,45.75833333333333,15.5,27.7,23.65416666666667,261.2,334.8,319.6791666666667,1016.2,1017.7,1017.4708333333332,64.0,81.8,79.27499999999999,28.2,61.8,43.208333333333336,9.8,24.1,13.670833333333334,6.333333333333333,6.416666666666667,6.366666666666666,20.9,20.966666666666665,20.933333333333334,0.19,0.19,0.19,2,872.65,874.8166666666667,873.6083333333332,9.0,10.0,9.291666666666666,265.0,344.6,294.3041666666667,22.9,29.7,25.39583333333333,10.0,10.0,10.0,4265194.210044894,7.741935483870968
22.4,24.0,23.325,14.0,17.0,16.229166666666668,17.8,19.9,19.45833333333333,22.4,24.0,23.325,14.0,17.0,16.229166666666668,17.8,19.9,19.45833333333333,12.9,16.6,15.579166666666667,0.0,0.8,0.625,0.0,100.0,87.5,0.0,8.33,4.16875,0.0,0.0,0.0,0.0,0.0,0.0,39.2,79.6,48.583333333333336,15.8,25.9,23.67083333333333,277.5,335.6,324.3583333333333,1016.5,1017.4,1017.2541666666666,71.4,83.4,80.32916666666667,54.9,71.5,64.18333333333334,9.0,20.5,11.7,6.35,6.416666666666667,6.383333333333334,20.883333333333333,20.95,20.916666666666668,0.22,0.22,0.22,4,870.9666666666667,873.1166666666667,871.9215277777779,9.0,10.0,9.291666666666666,214.5,324.9,272.0416666666667,18.6,27.9,23.491666666666664,10.0,10.0,10.0,4882335.639291119,7.774193548387097
21.8,26.0,23.39583333333333,10.9,15.0,13.875,16.9,18.7,18.304166666666667,21.8,26.0,23.39583333333333,10.9,15.0,13.875,16.9,18.7,18.304166666666667,10.8,14.2,13.554166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,68.0,50.91666666666666,11.9,37.1,31.1,265.4,346.3,332.12083333333334,1017.8,1019.1,1018.9125,64.4,78.7,75.85833333333333,0.2,31.2,18.366666666666667,9.9,24.1,13.5125,6.366666666666666,6.433333333333334,6.4,20.866666666666667,20.933333333333334,20.9,0.25,0.25,0.25,0,869.25,871.3666666666667,870.1854166666667,9.0,10.0,9.25,277.7,344.2,312.0833333333333,23.9,29.8,26.98333333333333,10.0,10.0,10.0,4898708.359516422,7.806451612903226
24.4,32.7,27.066666666666663,12.2,14.1,12.8875,18.5,22.1,19.6125,24.4,31.1,26.741666666666664,12.2,14.1,12.8875,18.5,21.6,19.554166666666667,11.0,14.8,14.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,46.8,43.458333333333336,13.3,30.6,25.65416666666667,258.7,340.0,326.93333333333334,1015.9,1016.8,1016.6583333333332,56.6,80.3,74.39583333333333,0.4,20.8,13.695833333333333,9.8,24.1,13.408333333333331,6.383333333333334,6.45,6.416666666666667,20.85,20.933333333333334,20.883333333333333,0.29,0.29,0.29,0,867.4833333333333,869.5833333333334,868.4152777777778,9.0,10.0,9.25,202.1,342.8,286.6791666666667,17.6,29.7,24.725,10.0,10.0,10.0,5030237.290301132,7.838709677419355
22.4,24.2,23.0125,13.9,18.0,16.970833333333335,17.6,19.8,19.375,22.4,24.2,23.0125,13.9,18.0,16.970833333333335,17.6,19.8,19.375,13.0,15.7,15.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,64.8,41.50833333333333,15.1,22.3,20.804166666666667,258.8,337.1,321.4875,1015.8,1017.1,1016.9583333333334,67.5,80.8,78.19166666666666,13.2,92.2,79.87916666666668,10.0,21.9,12.625,6.4,6.466666666666667,6.433333333333334,20.85,20.916666666666668,20.883333333333333,0.32,0.32,0.32,1,865.7,867.75,866.6097222222223,5.0,10.0,7.708333333333333,109.4,335.1,175.07083333333333,9.4,29.0,15.0875,10.0,10.0,10.0,5189502.212180778,7.870967741935484
24.8,28.0,26.120833333333334,12.3,17.1,15.370833333333332,18.9,21.2,20.754166666666663,24.8,28.2,26.14583333333333,12.3,17.1,15.370833333333332,18.9,21.2,20.758333333333333,13.3,17.1,16.370833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,54.7,41.31666666666667,14.4,18.4,17.525,266.1,317.9,305.08750000000003,1016.4,1017.2,1016.8083333333334,67.9,78.9,77.8,13.6,61.6,53.74166666666667,10.0,24.1,13.366666666666667,6.4,6.483333333333333,6.45,20.833333333333332,20.9,20.866666666666667,0.36,0.36,0.36,2,863.8833333333333,865.9,864.7708333333334,9.0,9.0,9.0,247.0,330.5,278.2916666666667,21.3,28.6,24.058333333333334,10.0,10.0,10.0,5097876.147441553,7.903225806451613
22.8,27.7,24.5375,16.7,19.0,18.45833333333333,20.7,21.8,21.03333333333333,22.8,28.4,24.616666666666664,16.7,19.0,18.45833333333333,20.7,21.9,21.05,16.3,18.7,18.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,55.8,40.2875,13.7,25.9,22.995833333333334,266.4,339.2,324.2583333333333,1016.8,1017.6,1017.2708333333334,72.7,88.9,85.175,41.5,68.9,64.02916666666667,6.3,20.2,9.904166666666669,6.416666666666667,6.5,6.466666666666667,20.816666666666666,20.883333333333333,20.85,0.39,0.39,0.3899999999999999,2,862.0166666666667,864.0166666666667,862.9006944444444,7.0,10.0,8.416666666666666,151.9,322.9,224.61666666666667,12.9,27.9,19.39583333333333,10.0,10.0,10.0,4693304.500411912,7.935483870967742
22.8,28.5,24.64583333333333,13.0,16.0,15.15,18.9,21.2,19.429166666666664,22.8,28.0,24.604166666666668,13.0,16.0,15.15,18.9,21.1,19.425,11.3,16.2,15.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,61.9,45.50833333333333,15.8,31.7,27.229166666666668,253.0,342.4,325.84166666666664,1019.3,1020.6,1020.4208333333332,57.1,84.8,79.80416666666666,0.0,28.8,21.89583333333333,9.6,24.1,13.441666666666668,6.433333333333334,6.516666666666667,6.483333333333333,20.8,20.866666666666667,20.833333333333332,0.42,0.42,0.42,2,860.1166666666667,862.1,860.9888888888889,9.0,10.0,9.25,240.5,340.3,288.03333333333336,20.8,29.4,24.954166666666666,10.0,10.0,10.0,4257634.151232225,7.967741935483871
23.0,27.1,24.2875,11.9,16.2,15.241666666666667,17.9,20.4,19.445833333333333,23.0,26.8,24.275,11.9,16.2,15.241666666666667,17.9,20.3,19.441666666666663,10.4,16.8,15.816666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,84.2,49.40416666666667,15.1,29.5,24.995833333333334,252.5,338.9,322.58750000000003,1019.8,1021.4,1021.25,54.1,84.8,81.3875,0.1,57.7,47.6125,9.8,24.1,13.395833333333334,6.45,6.533333333333333,6.5,20.783333333333335,20.85,20.816666666666666,0.46,0.46,0.46,2,858.1833333333333,860.1333333333333,859.0527777777778,9.0,10.0,9.25,276.0,340.4,297.90416666666664,24.0,29.4,25.7625,10.0,10.0,10.0,4754077.20824377,8.0
24.6,27.9,25.479166666666668,14.8,18.0,17.224999999999998,19.9,21.3,21.08333333333333,24.6,28.4,25.554166666666664,14.8,18.0,17.224999999999998,19.9,21.3,21.091666666666665,15.2,19.4,18.679166666666664,0.0,0.1,0.075,0.0,100.0,75.0,0.0,4.17,3.1275,0.0,0.0,0.0,0.0,0.0,0.0,31.0,77.4,45.45416666666667,13.7,21.1,18.83333333333333,269.9,330.8,321.1,1018.3,1019.4,1019.3041666666668,70.9,89.5,87.00416666666666,19.4,92.7,83.60000000000001,8.2,22.5,11.204166666666666,6.466666666666667,6.55,6.5,20.766666666666666,20.833333333333332,20.8,0.5,0.5,0.5,3,856.2333333333333,858.15,857.0819444444445,6.0,9.0,8.0,173.1,326.6,234.4625,15.0,28.2,20.320833333333333,10.0,10.0,10.0,4808285.621031598,8.03225806451613
23.8,26.0,25.22083333333333,15.2,18.0,17.229166666666668,19.0,20.8,20.34583333333333,23.8,26.0,25.22083333333333,15.2,18.0,17.229166666666668,19.0,20.8,20.34583333333333,15.9,18.8,18.17083333333333,0.0,1.2,0.9666666666666668,0.0,100.0,95.83333333333331,0.0,16.67,12.152916666666668,0.0,0.0,0.0,0.0,0.0,0.0,39.2,66.2,46.3,14.8,25.9,22.79583333333333,270.3,329.2,317.3666666666667,1016.3,1017.3,1017.0625,75.9,90.5,88.09166666666665,48.6,95.3,89.37916666666666,7.9,17.7,10.6375,6.483333333333333,6.566666666666666,6.516666666666667,20.75,20.816666666666666,20.766666666666666,0.52,0.52,0.52,3,854.25,856.1333333333333,855.0847222222222,3.0,9.0,5.208333333333333,98.3,292.0,139.50416666666666,8.7,25.2,12.183333333333332,10.0,10.0,10.0,4596252.381349357,8.064516129032258
21.8,25.9,23.225,11.8,16.8,15.1,16.7,19.4,18.85,21.8,25.9,23.225,11.8,16.8,15.1,16.7,19.4,18.85,11.7,14.3,13.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,90.0,59.34583333333333,13.0,46.4,37.4,278.6,348.5,336.95416666666665,1017.6,1019.2,1018.9,68.5,78.7,73.66666666666667,5.5,46.0,22.541666666666668,9.9,20.8,12.483333333333334,6.5,6.583333333333333,6.533333333333333,20.716666666666665,20.783333333333335,20.75,0.56,0.56,0.56,2,852.2333333333333,854.0833333333334,853.0555555555555,9.0,10.0,9.25,274.5,334.5,293.08750000000003,23.6,28.8,25.15,10.0,10.0,10.0,4339148.678068646,8.096774193548388
22.4,30.0,24.929166666666664,11.2,13.3,12.7,18.6,20.5,19.370833333333334,22.4,28.2,24.541666666666668,11.2,13.3,12.7,18.6,20.2,19.29583333333333,6.8,12.5,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,76.0,50.77916666666667,11.9,37.3,29.3,6.2,354.2,267.6125,1020.0,1020.8,1020.5625,46.3,68.4,61.22916666666666,0.5,9.8,4.079166666666667,11.0,24.1,14.566666666666668,6.516666666666667,6.583333333333333,6.55,20.7,20.766666666666666,20.733333333333334,0.59,0.59,0.59,0,850.1833333333333,852.0,850.9958333333334,9.0,10.0,9.375,256.8,335.0,295.45,22.0,28.9,25.516666666666666,10.0,10.0,10.0,4315476.498501497,8.129032258064516
26.1,33.1,30.40833333333333,11.4,15.4,12.720833333333331,19.1,23.6,20.954166666666666,26.1,31.3,29.450000000000003,11.4,15.4,12.720833333333331,19.1,23.2,20.804166666666667,8.9,13.9,12.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,53.6,39.225,10.8,28.3,24.241666666666664,0.0,349.1,299.2875,1019.1,1019.8,1019.2833333333332,43.0,74.2,61.90833333333333,0.0,4.0,0.1875,11.6,24.1,14.725,6.533333333333333,6.6,6.566666666666666,20.683333333333334,20.75,20.716666666666665,0.63,0.63,0.63,0,848.1166666666667,849.9,848.9187499999999,8.0,10.0,9.0,119.2,328.9,268.46666666666664,10.3,28.6,23.204166666666666,10.0,10.0,10.0,3975953.251256197,8.161290322580646
27.2,36.0,30.7375,13.3,19.6,14.945833333333333,20.7,26.3,22.75,27.4,34.0,30.25,13.3,19.6,14.945833333333333,20.8,25.7,22.633333333333336,11.7,14.7,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,50.0,36.9625,9.7,28.9,21.72083333333333,17.3,357.4,269.06666666666666,1015.6,1016.6,1015.8541666666666,44.5,71.1,62.99583333333334,0.0,0.6,0.0499999999999999,10.0,24.1,13.525,6.55,6.616666666666667,6.583333333333333,20.666666666666668,20.733333333333334,20.7,0.66,0.66,0.66,0,846.0333333333333,847.7833333333333,846.8083333333334,9.0,10.0,9.041666666666666,188.2,326.6,286.1666666666667,16.1,28.3,24.725,10.0,10.0,10.0,3820180.0045871446,8.193548387096774
32.9,37.8,36.2,14.4,18.1,15.454166666666666,23.7,27.7,25.379166666666663,32.0,35.6,34.71666666666667,14.4,18.1,15.454166666666666,23.3,26.7,24.870833333333334,8.5,13.4,12.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,39.2,32.74583333333333,9.0,24.1,20.64583333333333,48.3,345.8,274.53333333333336,1012.4,1014.4,1013.0583333333332,34.5,57.5,49.68333333333334,0.0,4.4,2.5,10.5,24.1,14.116666666666667,6.566666666666666,6.633333333333333,6.6,20.65,20.716666666666665,20.683333333333334,0.69,0.69,0.69,0,843.9166666666666,845.6333333333333,844.6722222222223,9.0,10.0,9.125,192.1,327.0,287.8833333333333,16.6,28.3,24.870833333333334,10.0,10.0,10.0,4476360.878452435,8.225806451612904
27.5,38.4,30.1875,16.4,21.2,17.8625,21.8,27.9,23.558333333333334,27.9,37.9,30.14583333333333,16.4,21.2,17.8625,21.9,27.9,23.63333333333333,13.4,16.7,15.829166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,56.9,39.23333333333333,12.2,20.5,18.58333333333333,168.5,259.2,231.10833333333332,1012.7,1013.5,1012.825,44.8,73.8,65.0375,2.6,17.4,11.754166666666668,9.2,24.1,13.1625,6.583333333333333,6.65,6.616666666666667,20.633333333333333,20.7,20.666666666666668,0.75,0.75,0.75,0,841.7666666666667,843.45,842.5131944444444,8.0,9.0,8.375,239.0,323.3,270.0708333333333,20.5,27.9,23.2875,10.0,10.0,10.0,5010862.238162545,8.258064516129032
25.6,31.1,27.054166666666664,17.3,19.0,18.67083333333333,21.9,24.7,22.4375,25.6,30.5,27.6375,17.3,19.0,18.67083333333333,21.9,24.5,22.491666666666664,15.6,18.5,17.683333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,48.6,32.1625,10.4,19.7,16.95,225.0,280.3,249.72083333333333,1017.2,1017.6,1017.25,60.4,79.7,76.10000000000001,18.9,54.2,45.88333333333333,9.5,24.1,13.183333333333332,6.6,6.666666666666667,6.633333333333333,20.6,20.666666666666668,20.633333333333333,0.76,0.76,0.7600000000000001,2,839.6,841.25,840.3256944444444,7.0,9.0,8.125,166.3,313.7,242.63333333333333,14.3,27.0,20.991666666666667,10.0,10.0,10.0,4988644.258606297,8.290322580645162
25.0,30.8,26.604166666666668,14.1,18.7,17.25,20.3,21.8,21.316666666666663,25.0,29.7,26.575,14.1,18.7,17.25,20.4,21.6,21.316666666666663,13.8,18.3,17.420833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,44.6,36.333333333333336,11.5,24.1,20.21666666666667,257.0,332.5,317.9875,1021.5,1022.5,1022.0541666666668,65.3,83.6,80.65416666666667,10.1,54.0,44.5625,7.3,24.1,12.245833333333335,6.616666666666667,6.683333333333334,6.65,20.583333333333332,20.65,20.616666666666667,0.8,0.8,0.8000000000000002,2,837.4,839.0166666666667,838.1208333333334,9.0,9.0,9.0,200.9,323.4,277.22083333333336,17.3,27.9,23.9875,10.0,10.0,10.0,4771452.093769275,8.32258064516129
26.0,33.0,27.42083333333333,14.5,17.8,17.07916666666667,21.3,23.8,21.870833333333334,26.0,32.8,27.5,14.5,17.8,17.07916666666667,21.3,23.6,21.89583333333333,13.3,18.9,18.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,59.4,44.55416666666667,15.1,28.3,24.125,253.3,342.4,326.85,1022.1,1023.2,1022.7291666666666,55.4,86.9,81.7,0.0,57.8,43.82083333333333,6.5,24.1,11.066666666666668,6.633333333333333,6.7,6.666666666666667,20.566666666666666,20.633333333333333,20.6,0.83,0.83,0.83,2,835.1833333333333,836.7666666666667,835.8951388888889,8.0,9.0,8.5,229.3,318.4,284.8125,19.8,27.6,24.60833333333333,10.0,10.0,10.0,4887372.250509259,8.35483870967742
23.8,30.3,25.8,14.8,18.0,17.404166666666665,20.6,23.2,21.320833333333333,23.8,30.0,25.84166666666667,14.8,18.0,17.404166666666665,20.6,23.1,21.320833333333333,13.6,17.9,17.17083333333333,0.0,0.1,0.075,0.0,100.0,75.0,0.0,4.17,3.1275,0.0,0.0,0.0,0.0,0.0,0.0,33.5,55.8,45.0,13.3,29.5,25.64583333333333,258.6,342.2,327.45,1021.0,1022.1,1021.7958333333332,58.6,85.8,79.95416666666667,0.2,56.4,46.5125,7.5,23.3,10.929166666666667,6.65,6.716666666666667,6.683333333333334,20.55,20.616666666666667,20.583333333333332,0.87,0.87,0.87,4,832.95,834.5,833.6423611111112,8.0,9.0,8.958333333333334,181.7,310.2,272.94166666666666,15.6,26.8,23.58333333333333,10.0,10.0,10.0,4374216.596134638,8.387096774193548
22.4,29.1,23.95,12.5,16.9,15.875,18.2,20.2,19.308333333333334,22.4,28.4,23.9625,12.5,16.9,15.875,18.2,20.1,19.316666666666663,10.5,16.1,15.066666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,54.0,42.77916666666667,12.2,32.9,26.3625,257.4,340.3,324.475,1016.5,1018.1,1017.875,56.4,83.9,78.37916666666668,15.0,47.3,37.7625,9.4,24.1,13.3375,6.666666666666667,6.733333333333333,6.7,20.516666666666666,20.583333333333332,20.55,0.9,0.9,0.9,2,830.7,832.2166666666667,831.3756944444444,9.0,9.0,9.0,230.0,318.7,278.5,19.8,27.5,24.0625,10.0,10.0,10.0,4022387.1742034727,8.419354838709678
22.4,27.7,23.754166666666663,11.9,16.6,15.191666666666668,17.6,20.0,19.154166666666665,22.4,27.2,23.741666666666664,11.9,16.6,15.191666666666668,17.6,20.0,19.154166666666665,10.0,16.4,15.208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,58.7,42.80833333333334,14.0,24.7,21.554166666666664,256.0,337.7,321.9208333333333,1014.9,1016.2,1015.9583333333334,53.9,84.4,80.03333333333333,23.3,62.8,47.0125,9.0,24.1,12.916666666666666,6.683333333333334,6.75,6.716666666666667,20.5,20.566666666666666,20.533333333333335,0.93,0.93,0.93,2,828.4166666666666,829.9166666666666,829.0840277777778,8.0,9.0,8.833333333333334,262.0,315.3,279.6,22.6,27.2,24.1375,10.0,10.0,10.0,4345158.274998587,8.451612903225806
22.8,27.1,24.366666666666664,13.9,16.0,15.479166666666666,18.7,20.2,19.53333333333333,22.8,27.4,24.4,13.9,16.0,15.479166666666666,18.7,20.3,19.5375,12.9,17.1,16.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,62.3,43.67916666666667,14.8,27.3,23.54583333333333,255.5,337.0,322.14166666666665,1015.7,1016.6,1016.2,64.1,86.6,82.54166666666667,50.3,66.1,55.90833333333333,8.0,24.1,12.108333333333334,6.7,6.766666666666667,6.733333333333333,20.483333333333334,20.533333333333335,20.516666666666666,0.97,0.97,0.97,2,826.1333333333333,827.5833333333334,826.7784722222223,8.0,9.0,8.25,210.6,265.9,240.80416666666667,18.2,22.9,20.758333333333333,10.0,10.0,10.0,4138610.6247809706,8.483870967741936
22.4,27.7,23.820833333333336,12.6,16.1,15.2875,18.4,20.4,19.3375,22.4,27.8,23.883333333333336,12.6,16.1,15.2875,18.4,20.4,19.341666666666665,11.8,17.0,16.079166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,58.7,42.16666666666666,15.5,24.7,22.28333333333333,254.6,334.7,318.20416666666665,1015.5,1016.6,1016.5125,60.3,87.4,82.79583333333333,0.2,79.4,61.67916666666667,10.0,24.1,13.525,6.7,6.783333333333333,6.75,20.45,20.516666666666666,20.483333333333334,0.0,0.0,0.0,2,823.8333333333334,825.25,824.4513888888888,8.0,10.0,9.291666666666666,189.8,309.3,253.0875,16.4,26.6,21.820833333333336,10.0,10.0,10.0,4480449.130439882,8.516129032258064
25.0,27.4,25.92083333333333,12.9,18.9,17.404166666666665,18.8,21.6,20.90833333333333,25.0,27.4,25.933333333333334,12.9,18.9,17.404166666666665,18.8,21.6,20.904166666666665,11.1,17.8,16.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,48.2,38.55,15.0,18.4,17.029166666666665,264.4,321.6,308.44166666666666,1015.4,1016.5,1016.0916666666668,57.7,81.4,78.7375,21.0,66.3,57.86666666666667,10.0,24.1,13.629166666666668,6.716666666666667,6.8,6.766666666666667,20.433333333333334,20.5,20.466666666666665,0.04,0.04,0.04,2,821.5,822.8666666666667,822.1034722222222,8.0,9.0,8.25,201.2,300.2,263.02916666666664,17.3,26.1,22.7875,10.0,10.0,10.0,4556173.809393003,8.548387096774194
27.1,29.1,27.4625,14.5,19.6,17.3875,20.7,23.2,22.59166666666667,27.8,29.1,28.195833333333336,14.5,19.6,17.3875,20.7,23.4,22.70833333333333,15.7,19.4,18.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,42.1,38.54166666666666,13.7,23.8,20.2625,212.3,279.5,236.00833333333333,1015.3,1016.3,1015.6666666666666,75.0,81.5,79.39999999999999,54.3,73.2,59.18333333333334,10.3,24.1,13.783333333333331,6.733333333333333,6.816666666666666,6.783333333333333,20.416666666666668,20.466666666666665,20.433333333333334,0.07,0.07,0.07,2,819.1333333333333,820.5,819.7458333333334,8.0,9.0,8.708333333333334,219.8,288.1,247.30416666666667,18.9,24.8,21.329166666666666,10.0,10.0,10.0,4648860.480594058,8.580645161290322
27.2,30.9,28.90833333333333,15.6,21.9,20.52083333333333,22.2,23.9,23.47083333333333,28.7,31.5,30.329166666666666,15.6,21.9,20.52083333333333,22.3,24.3,23.7375,17.2,20.8,20.116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,47.5,38.3625,13.0,21.2,18.025,220.3,305.4,247.99166666666667,1018.2,1019.0,1018.3875,75.8,86.1,82.8375,48.2,82.0,72.17916666666666,8.4,24.1,12.395833333333334,6.75,6.833333333333333,6.8,20.383333333333333,20.45,20.416666666666668,0.1,0.1,0.1,2,816.7833333333333,818.1,817.3659722222222,8.0,10.0,8.5,166.7,294.9,213.675,14.3,25.4,18.429166666666667,10.0,10.0,10.0,4460985.828894476,8.612903225806452
24.4,32.3,26.8125,17.8,19.3,18.704166666666666,21.4,24.2,22.120833333333334,24.4,32.5,26.98333333333333,17.8,19.3,18.704166666666666,21.4,24.3,22.1875,17.1,18.9,18.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,42.1,36.0375,9.0,24.7,21.091666666666665,259.2,333.5,320.8833333333333,1019.8,1020.5,1020.1291666666668,69.5,81.9,79.325,38.9,64.6,59.86666666666667,7.9,23.6,11.6625,6.766666666666667,6.85,6.816666666666666,20.366666666666667,20.416666666666668,20.4,0.14,0.14,0.14,2,814.4166666666666,815.7,814.9736111111112,5.0,9.0,8.0,112.1,289.5,248.675,9.7,24.9,21.3625,10.0,10.0,10.0,4270591.1702907365,8.64516129032258
26.5,37.5,30.354166666666668,15.8,18.2,17.308333333333334,21.0,26.6,22.3875,26.5,36.5,31.133333333333336,15.8,18.2,17.308333333333334,21.0,26.2,22.495833333333334,11.4,17.8,16.82916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,40.0,35.4625,11.9,24.5,20.2,248.9,336.2,321.4375,1018.7,1019.3,1018.9958333333334,41.8,82.2,74.34583333333333,7.4,38.5,28.85,8.5,24.1,12.55,6.783333333333333,6.866666666666667,6.833333333333333,20.333333333333332,20.4,20.366666666666667,0.17,0.17,0.17,2,812.0166666666667,813.25,812.5680555555556,8.0,9.0,8.25,183.3,295.4,250.55,15.8,25.5,21.6625,10.0,10.0,10.0,4880115.496141154,8.67741935483871
30.6,41.5,33.28333333333333,16.8,22.1,17.9875,23.1,30.2,24.7875,32.2,39.8,33.8875,16.8,22.1,17.9875,23.5,29.8,24.979166666666668,12.1,18.6,17.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,45.4,36.016666666666666,14.0,16.6,15.945833333333333,93.8,328.5,271.02916666666664,1014.1,1014.8,1014.2416666666668,38.8,79.0,69.425,16.8,41.6,34.475,7.8,24.1,11.9375,6.8,6.883333333333333,6.833333333333333,20.316666666666666,20.383333333333333,20.35,0.21,0.21,0.21,2,809.6166666666667,810.8166666666667,810.1444444444445,8.0,9.0,8.25,200.2,291.5,256.0,17.2,25.0,22.0375,10.0,10.0,10.0,5091791.857936159,8.709677419354838
